id,created_at,updated_at,nombres,apellidos,fechaNacimiento,municipio_nacimiento_id,grado_estudios,profesion_id,genero_id,fecha_fallecimiento
1157,2010/01/17 17:16:24,2021/01/23 10:33:17,Andres Jose,Arroyo Cajiao,NA,NA,NA,NA,1,NA
1150,2010/01/17 17:16:24,2020/12/08 08:30:41,Luz Nidia,Martinez,NA,NA,U,180,2,NA
946,2010/01/17 17:16:20,2021/03/12 09:36:08,Luis Alfredo,Toro Valero,NA,NA,NA,NA,1,NA
1092,2010/01/17 17:16:23,2021/03/16 04:18:16,Miguel Antonio,Yepes Parra,NA,NA,NA,NA,1,NA
526,2010/01/17 17:16:11,2021/03/14 18:40:19,Luis Alfonso,España Rojas,NA,NA,NA,NA,1,NA
986,2010/01/17 17:16:21,2021/01/01 01:25:44,Francisco Antonio,Velasquez Bello,NA,NA,NA,NA,1,NA
1044,2010/01/17 17:16:22,2021/01/14 12:59:54,Julio Mesias,Mora Acosta,1947-03-08,32,U,174,1,NA
2512,2010/04/26 15:59:38,2010/04/26 16:28:03,Orlan,Gutierrez R,NA,NA,NA,NA,NA,NA
2658,2010/06/10 23:47:35,2010/06/22 20:45:41,Eduar Anibal,Torres Becerra,NA,NA,NA,NA,NA,NA
2524,2010/04/27 23:59:58,2010/06/22 20:45:40,Melida,Barrera,NA,NA,NA,NA,NA,NA
1538,2010/01/27 16:54:17,2018/01/23 20:01:50,Jorge Ricardo,Sandoval Mongui,NA,NA,NA,NA,1,NA
2240,2010/02/16 16:23:55,2018/01/26 16:29:41,Luis Francisco,Ovalle Llinas,NA,NA,NA,NA,1,NA
6570,2013/05/07 20:19:05,2013/05/07 20:24:18,Andres,Cardenas,1988-09-09,86,NA,NA,NA,NA
5669,2012/07/24 15:08:01,2012/07/24 15:08:01,Rodolfo,Diaz,NA,NA,NA,NA,NA,NA
1563,2010/01/27 19:08:56,2014/07/18 10:03:27,Omar,Figueroa Cadena,NA,NA,NA,NA,1,NA
9324,2014/02/07 05:00:00,2014/02/17 16:43:37,Guillermo,Restrepo Sierra,NA,NA,NA,NA,NA,NA
1897,2010/02/05 16:36:15,2014/07/18 10:03:27,Oscar Orlando,Forero Forero,NA,NA,NA,NA,1,NA
9325,2014/02/07 05:00:00,2014/02/20 16:17:24,Liz Johana,Rincon Suarez,NA,NA,NA,NA,2,NA
10042,2014/07/22 23:40:10,2014/07/22 23:42:40,Liliana Patricia,Restrepo Casas,NA,NA,NA,NA,NA,NA
10095,2014/08/05 19:13:55,2014/08/05 19:13:55,Gustavo,Mendoza,NA,NA,NA,NA,NA,NA
10096,2014/08/05 23:42:24,2014/08/05 23:42:24,Yaneth,Arango,NA,NA,NA,NA,NA,NA
3024,2010/09/26 21:53:47,2010/09/26 22:03:29,Rafael,Santana Ruiz,NA,2,NA,NA,NA,NA
2632,2010/05/30 16:03:53,2010/06/22 20:45:41,Paalaa,Goomeez,NA,NA,NA,NA,NA,NA
2525,2010/04/28 05:36:03,2010/04/28 20:20:13,Andrés Felipe,Ortega Gómez,NA,NA,NA,NA,NA,NA
2532,2010/04/28 15:47:43,2010/06/22 20:45:40,Carlos,Munoz,NA,NA,NA,NA,NA,NA
1503,2010/01/26 22:12:18,2013/11/15 14:14:49,Julio Angel,Rojas Mesa,NA,NA,B,200,1,NA
2651,2010/06/10 14:38:48,2010/06/10 15:07:35,Prueba,Monoku,NA,NA,NA,NA,NA,NA
2659,2010/06/11 02:31:39,2010/06/11 02:35:36,Jonathan,Gamboa,NA,NA,NA,NA,NA,NA
1093,2010/01/17 17:16:23,2021/03/19 16:06:06,Gustavo,Vives Pupo,NA,NA,NA,NA,1,NA
953,2010/01/17 17:16:20,2021/01/23 16:14:59,Javier Mauricio,Torres Vergara,NA,NA,NA,NA,1,NA
1158,2010/01/17 17:16:24,2020/12/07 20:27:59,Luis Ciro,Escarria Ruiz,NA,NA,NA,NA,1,NA
704,2010/01/17 17:16:15,2021/02/12 03:52:49,Aurelio,Mejia Saraza,NA,NA,NA,NA,1,NA
951,2010/01/17 17:16:20,2021/01/17 19:50:00,Pompilio Enrique,Torres Orjuela,NA,NA,NA,NA,1,NA
481,2010/01/17 17:16:10,2021/02/01 19:24:20,Jose Jairo,Cuellar Devia,NA,137,NA,NA,1,NA
1115,2010/01/17 17:16:23,2021/01/01 07:41:03,Carlos Julio,Socha Hernandez,NA,NA,NA,NA,1,NA
1308,2010/01/17 17:16:28,2021/01/13 10:53:41,Isabel Maria,Figueroa Gonzalez,NA,NA,NA,NA,2,NA
639,2010/01/17 17:16:14,2021/02/16 04:54:06,Jose Maria,Imbett Bermudez,1947-01-04,278,U,174,1,NA
1003,2010/01/17 17:16:21,2020/10/11 11:13:21,Miguel,Villazon Quintero,NA,NA,NA,NA,1,NA
524,2010/01/17 17:16:11,2021/03/18 00:09:42,Hernando Jose,Escobar Medina,NA,NA,U,174,1,NA
700,2010/01/17 17:16:15,2021/02/13 15:19:11,Bertha Ines,Mejia De Serna,NA,NA,NA,NA,2,NA
387,2010/01/17 17:16:08,2021/02/11 03:28:44,Manuel De Jesus,Berrio Torres,1949-10-29,101,NA,180,1,NA
456,2010/01/17 17:16:10,2020/12/14 01:56:13,Angela Victoria,Cogollos Amaya,NA,4,NA,NA,2,NA
976,2010/01/17 17:16:21,2021/03/13 18:38:20,Jaime Rodrigo,Vargas Suarez,NA,NA,NA,NA,1,NA
905,2010/01/17 17:16:19,2021/03/06 15:22:27,Jairo,Sanchez Ortega,1953-02-04,4,NA,193,1,NA
533,2010/01/17 17:16:11,2021/02/15 16:04:07,Arturo,Facciolince Lopez,NA,NA,U,174,1,NA
788,2010/01/17 17:16:17,2021/02/26 18:47:17,Jose Benjamin,Pardo Moreno,NA,NA,NA,NA,1,NA
1010,2010/01/17 17:16:21,2021/01/11 21:27:15,Jimenez,Walters Pomare,NA,NA,NA,174,1,NA
5580,2012/06/22 17:53:36,2012/06/22 17:59:36,Adriana Raquel,Vargas Suárez,NA,58,NA,NA,NA,NA
6758,2013/06/21 22:24:58,2013/07/04 20:53:36,Martha Sonia,Castaño Cardenas,NA,225,NA,NA,NA,NA
7066,2013/10/09 01:39:25,2013/10/09 01:41:09,Sergio Eduardo,Hernández Ramos,NA,86,NA,NA,NA,NA
1943,2010/02/05 20:05:57,2018/01/22 18:38:44,Nicolas Alberto,Lopez Franco,NA,NA,NA,NA,1,NA
12491,2018/01/26 13:34:44,2018/07/26 19:37:16,Carlos Felipe,Muñoz Bolaños,NA,8,U,175,1,NA
2242,2010/02/16 16:36:38,2014/07/18 10:03:15,Douglas Nevardo,Botia Guerra,NA,NA,NA,NA,1,NA
9328,2014/02/07 05:00:00,2014/08/28 16:13:32,Tatiana,Fernandez Maya,NA,NA,NA,NA,2,NA
1917,2010/02/05 17:59:00,2014/07/22 12:21:45,Eduardo,Ballesteros,NA,NA,NA,NA,1,NA
9327,2014/02/07 05:00:00,2014/02/18 16:22:54,Luis Alberto,Narvaez Santacruz,NA,NA,NA,NA,NA,NA
10043,2014/07/23 07:40:03,2014/07/23 07:40:03,Yu,Leon,NA,NA,NA,NA,NA,NA
5559,2012/06/17 21:01:50,2012/06/17 21:01:50,Sandra,L Lopez P,NA,NA,NA,NA,NA,NA
6657,2013/06/02 04:54:26,2013/06/02 04:59:56,Jorge Alberto,Marquez Rojas,NA,4,NA,NA,NA,NA
2262,2010/02/17 15:54:55,2010/06/22 20:45:40,Leandro,Rache Sanchez,NA,NA,NA,NA,NA,NA
1946,2010/02/05 20:25:23,2013/11/15 14:15:17,Hernando Emilio,Zambrano Pantoja,NA,NA,NA,NA,1,NA
3142,2010/10/24 17:45:14,2010/10/24 17:47:07,Hobeth,Martínez Carrillo,NA,NA,NA,NA,NA,NA
2633,2010/05/30 22:51:43,2010/05/30 22:51:43,Juan,Francisco Gómez,NA,NA,NA,NA,NA,NA
3504,2011/03/10 17:31:36,2011/03/10 17:34:30,Jaime,Netzáhuatl,NA,NA,NA,NA,NA,NA
3438,2011/02/17 14:54:40,2011/02/17 14:57:07,Maria Fernanda,Saldarriaga,NA,88,NA,NA,NA,NA
3513,2011/03/13 13:30:36,2011/03/13 13:30:36,Gonzalo,Rojas,NA,NA,NA,NA,NA,NA
2660,2010/06/11 03:39:24,2010/06/11 03:40:48,Carlos,Gamboa,NA,NA,NA,NA,NA,NA
3509,2011/03/12 18:01:33,2011/03/12 18:05:42,Julia Lorena,Calderon Neuta,NA,354,NA,NA,NA,NA
3508,2011/03/11 20:45:27,2011/03/11 20:50:46,Luis Gabriel,Bernal Arboleda,NA,70,NA,NA,NA,NA
3512,2011/03/13 01:32:27,2011/03/13 22:09:43,Emiliano,Castro Rojas,NA,4,NA,NA,NA,NA
1103,2010/01/17 17:16:23,2021/03/12 01:23:47,Angel,Velaides Morales,NA,NA,NA,NA,1,NA
899,2010/01/17 17:16:19,2021/01/22 06:42:30,Carlos,Salgado,NA,NA,NA,NA,1,NA
392,2010/01/17 17:16:08,2019/12/16 22:12:58,Adriano,Bohorquez,NA,92,NA,NA,1,NA
762,2010/01/17 17:16:16,2021/02/17 08:49:25,Victor Joaquin,Ochoa Daza,NA,NA,NA,NA,1,NA
670,2010/01/17 17:16:14,2021/01/31 16:27:14,Pedro Vicente,Lopez Nieto,NA,118,U,175,1,NA
10097,2014/08/06 09:25:56,2020/01/28 18:09:48,Jorge Eliécer,Laverde,NA,NA,NA,NA,NA,NA
1160,2010/01/17 17:16:24,2021/01/06 20:11:03,Jose Joaquin,Vence Pajaro,NA,NA,NA,NA,1,NA
1162,2010/01/17 17:16:24,2020/12/05 15:52:02,Henry Alex,Toro Rivadeneira,NA,NA,NA,NA,1,NA
1098,2010/01/17 17:16:23,2021/02/17 18:51:12,Ernesto Carlos,Aguirre Perez,NA,NA,NA,NA,1,NA
671,2010/01/17 17:16:14,2021/03/16 06:09:24,Jose Arley,Lopez Obando,NA,NA,NA,NA,1,NA
744,2010/01/17 17:16:16,2020/12/13 04:20:57,Luis Antonio,Motta Falla,NA,NA,U,180,1,NA
1042,2010/01/17 17:16:22,2020/02/23 17:30:34,Felipe Rafael,Posado Aragon,NA,NA,NA,NA,1,NA
761,2010/01/17 17:16:16,2021/02/15 20:13:57,Guillermo,Ocampo Ospina,NA,253,NA,NA,1,NA
1069,2010/01/17 17:16:22,2021/02/17 06:43:54,Ramiro,Velasquez Mesa,NA,NA,NA,NA,1,NA
4339,2011/08/15 21:06:18,2011/08/15 21:12:30,Liliana,Fernandez Silva,NA,86,NA,NA,NA,NA
2225,2010/02/16 14:45:10,2018/01/23 18:12:05,Kevin Eduardo,Perez Valencia,NA,NA,NA,NA,1,NA
8733,2014/02/07 05:00:00,2017/01/20 14:08:57,Guillermo,Otero Zambrano,1950-05-09,336,NA,NA,1,NA
2243,2010/02/16 16:42:29,2018/01/26 15:37:36,Miryam,Olaya Dussan,NA,NA,NA,180,2,NA
1978,2010/02/08 16:15:42,2018/01/23 13:22:49,Jose William,Castro Cruz,NA,NA,NA,NA,1,NA
1870,2010/02/04 19:24:14,2018/01/22 16:16:19,Gabriel Roberto,Ramirez Pinzon,NA,NA,NA,NA,2,NA
1506,2010/01/26 22:34:11,2018/01/23 13:25:17,Maria Del Carmen,Molano Vega,1957-02-05,NA,U,174,2,NA
2277,2010/02/22 20:01:18,2018/01/23 15:17:11,Adolfo,Martinez Carrillo,NA,NA,NA,NA,1,NA
1552,2010/01/27 17:08:22,2018/01/23 16:39:19,Luz Estella,Marulanda Sanchez,NA,NA,NA,NA,1,NA
1918,2010/02/05 18:52:24,2018/01/23 18:15:05,Ludwing Neil,Niño Perez,NA,NA,NA,NA,1,NA
1502,2010/01/26 22:10:11,2018/01/23 20:47:18,Camilo Ernesto,Gomez,1983-01-02,NA,U,178,1,NA
2241,2010/02/16 16:36:26,2018/01/23 20:49:04,Ruben Dario,Gomez Gualteros,NA,213,U,193,1,NA
3528,2011/03/15 22:26:06,2011/03/15 22:32:28,Yuliana,Caro,NA,12,NA,NA,NA,NA
3510,2011/03/12 21:05:28,2011/08/20 15:08:11,Gustavo,Guevara Saavedra,NA,4,NA,NA,NA,NA
4003,2011/06/14 22:16:52,2011/06/14 22:19:04,Aurelio,Hoyos Hoyos,NA,48,NA,NA,NA,NA
6547,2013/05/01 17:26:54,2013/05/01 17:31:56,Nelcy,Revelo,NA,32,NA,NA,NA,NA
1933,2010/02/05 19:34:56,2014/07/22 12:21:46,Amparo,Barreto Murcia,NA,NA,NA,NA,2,NA
10130,2014/08/16 05:40:03,2014/08/16 05:46:05,Camilo Eduardo,Monroy Romero,NA,NA,NA,NA,NA,NA
6571,2013/05/08 00:04:29,2013/05/08 00:09:27,Nick,Nitrous,NA,NA,NA,NA,NA,NA
3448,2011/02/20 19:42:20,2011/02/20 20:01:51,Carlos,Sons,NA,1,NA,NA,NA,NA
3421,2011/02/13 22:05:06,2011/02/13 22:13:20,Lina Marcela,Cardona Castro,NA,12,NA,NA,NA,NA
3518,2011/03/13 22:37:08,2011/03/13 22:37:09,Andrés,Alarcón G,NA,NA,NA,NA,NA,NA
2661,2010/06/11 18:09:02,2010/06/11 20:49:37,Bruno,Nassivera,NA,NA,NA,NA,NA,NA
1328,2010/01/20 18:17:25,2010/04/07 15:48:06,Julián,Amaya,NA,NA,NA,NA,NA,NA
3947,2011/06/03 15:32:42,2011/06/03 15:34:42,Juan,Valbuena,NA,NA,NA,NA,NA,NA
2634,2010/05/30 23:58:47,2010/05/31 00:01:17,Luccio,Pérez,NA,NA,NA,NA,NA,NA
4300,2011/08/11 15:03:41,2011/08/14 00:21:42,Juan Camilo,Cortes,NA,86,NA,NA,NA,NA
2933,2010/09/05 22:33:06,2011/04/12 03:39:30,Andrés,Matallana,NA,NA,NA,NA,NA,NA
3143,2010/10/25 13:07:26,2010/10/25 13:09:59,Andres,Torres Carrioni,NA,4,NA,NA,NA,NA
3449,2011/02/20 23:47:48,2011/02/20 23:52:53,Luz Angela,Carrasco Garcia,NA,4,NA,NA,NA,NA
3646,2011/04/09 21:23:16,2011/04/09 21:25:21,Johan Fernando,Camacho Gomez,NA,4,NA,NA,NA,NA
3533,2011/03/16 20:37:42,2011/03/16 20:44:05,Mauricio,Ramirez,NA,362,NA,NA,NA,NA
1439,2010/01/26 17:17:45,2013/11/15 14:14:37,Rosa Maritza,Quiñones Quiñones,NA,NA,NA,NA,2,NA
916,2010/01/17 17:16:19,2021/02/10 08:51:23,Carmen Sirenia,Saray Tovar,NA,83,Po,185,2,NA
673,2010/01/17 17:16:14,2021/02/27 02:03:32,Orlando,Losada Buendia,NA,NA,NA,NA,1,NA
534,2010/01/17 17:16:11,2021/03/10 03:34:24,Ana Lucia,Fajardo Chaves,NA,NA,NA,NA,2,NA
504,2010/01/17 17:16:11,2021/03/07 03:06:56,Maria Stella,Duque Galvez,NA,NA,NA,NA,2,NA
741,2010/01/17 17:16:16,2020/12/17 21:38:16,Emiliano Hernando,Morillo Palma,NA,NA,Po,180,1,NA
2261,2010/02/17 15:46:57,2021/01/10 10:55:07,John Jairo,Suarez Martinez,NA,NA,NA,NA,1,NA
1326,2010/01/19 14:44:55,2021/03/05 19:57:03,Moises Enrique,Daza Mendoza,NA,73,U,180,1,NA
1440,2010/01/26 17:19:53,2013/11/15 14:14:37,Alfredo,Riascos Noguera,NA,NA,NA,NA,1,NA
1426,2010/01/25 15:55:03,2013/11/15 14:14:44,Betty Eugenia,Moreno,NA,NA,NA,175,2,NA
1344,2010/01/22 16:19:35,2014/07/18 10:03:17,Ferney Alberto,Calle Restrepo,NA,12,T,200,1,NA
8855,2014/02/07 05:00:00,2014/02/17 16:43:20,Gladys,Mora Chaparro,NA,NA,NA,NA,NA,NA
8858,2014/02/07 05:00:00,2014/02/17 16:43:51,Cecilia,Torres Bernal,NA,NA,NA,NA,NA,NA
1520,2010/01/27 16:25:58,2018/01/22 18:10:42,Nancy Yamile,Martinez Torres,NA,NA,NA,NA,2,NA
1920,2010/02/05 18:55:23,2018/01/23 14:41:10,Felix,Bonilla,NA,NA,NA,NA,1,NA
1504,2010/01/26 22:20:44,2018/02/09 16:15:37,Jose Romulo,Guevara,NA,NA,NA,NA,1,NA
1558,2010/01/27 18:49:56,2018/01/22 18:12:56,Elizabeth,Martinez Osorio,NA,NA,NA,NA,2,NA
1902,2010/02/05 16:59:44,2017/09/04 16:47:44,Eleazar De Jesus,Castro,NA,NA,NA,NA,1,NA
1543,2010/01/27 17:01:15,2018/01/22 16:10:38,Victor Isidro,Ramirez,NA,NA,NA,NA,1,NA
1335,2010/01/21 20:29:02,2018/01/23 14:39:57,Jesus Elias,Ballesteros,1973-06-30,26,U,201,1,NA
1433,2010/01/26 14:31:31,2018/02/09 17:44:03,Jose Basilio,Pineda Zuluaga,NA,NA,NA,NA,1,NA
1337,2010/01/21 21:24:51,2014/07/18 10:03:18,Diego Alonso,Cardona Restrepo,NA,12,T,182,1,NA
1903,2010/02/05 17:05:03,2014/07/18 10:03:20,Mario,Chamie Mazzillo,NA,NA,NA,NA,1,NA
1352,2010/01/24 23:44:21,2014/07/22 12:21:43,Carolina,Arboleda,NA,NA,NA,NA,2,NA
10099,2014/08/06 17:50:37,2014/08/06 17:50:38,Jose Joaquin,Lizcano Charry,NA,NA,NA,NA,NA,NA
1343,2010/01/22 16:08:49,2013/11/15 14:14:44,Erika Milena,Salinas Zapata,NA,12,T,182,2,NA
10132,2014/08/17 17:03:49,2014/08/17 17:03:49,Luis Eliseo,Julio Alviz,NA,NA,NA,NA,NA,NA
1369,2010/01/25 00:06:49,2013/11/15 14:14:53,Franklin Enrique,Parejo Ayala,1982-12-07,NA,NA,NA,1,NA
1390,2010/01/25 00:32:05,2013/11/15 14:14:53,Ligia Esther,Tamayo Esteban,NA,NA,U,184,2,NA
1982,2010/02/08 16:30:21,2013/11/15 14:14:30,Isabel Del Pilar,Londoño Polo,NA,NA,NA,NA,2,NA
2698,2010/06/25 06:39:01,2010/06/25 06:53:54,Prior,Citizen,NA,NA,NA,NA,NA,NA
2895,2010/08/25 13:38:13,2010/12/16 19:14:03,Laura Natalia,Vargas,NA,NA,NA,NA,NA,NA
7172,2013/11/11 13:56:14,2013/11/11 13:59:15,Jhon Jairo,Gomez Valencia,NA,48,NA,NA,NA,NA
2635,2010/05/31 14:15:42,2010/05/31 14:33:53,José Miguel,Arias Mejía,NA,NA,NA,NA,NA,NA
6572,2013/05/08 09:26:31,2013/05/08 09:28:29,Gustavo Adolfo,Torres Pulido,NA,216,NA,NA,NA,NA
3028,2010/09/27 15:45:04,2010/10/20 01:56:41,Camila,Henao,NA,NA,NA,NA,NA,NA
3144,2010/10/25 15:56:00,2010/10/25 16:09:20,Margarita,Aguilar,NA,4,NA,NA,NA,NA
8790,2014/02/07 05:00:00,2018/03/03 15:12:08,Casimiro,Cabrera Rodriguez,NA,115,NA,NA,1,NA
1385,2010/01/25 00:25:49,2014/07/22 12:21:42,Sandra Milena,Alzate Forero,NA,NA,NA,NA,2,NA
1569,2010/01/27 20:37:46,2014/07/22 12:21:42,Tatiana,Angarita Lugo,1980-05-30,47,U,NA,2,NA
1545,2010/01/27 17:03:18,2013/11/15 14:14:41,Luis Felipe,Munarth Rubio,NA,NA,NA,NA,1,NA
1487,2010/01/26 20:35:42,2013/11/15 14:14:45,Jacqueline,Solano Zamora,NA,NA,NA,NA,2,NA
1445,2010/01/26 18:44:27,2014/07/22 12:21:43,Diego,Arango Osorio,NA,NA,NA,NA,1,NA
1366,2010/01/25 00:01:52,2014/07/22 12:21:46,Juvenal Adolfo,Barbosa Ortega,NA,NA,NA,NA,1,NA
8859,2014/02/07 05:00:00,2014/02/21 21:18:29,Blanca Nelsy,Sepulveda Sanchez,NA,NA,NA,NA,2,NA
8982,2014/02/07 05:00:00,2014/02/18 18:21:33,Juan Carlos,Tamayo Salas,NA,NA,NA,NA,NA,NA
1481,2010/01/26 19:47:55,2014/07/22 12:21:46,Jairo Alberto,Barros Acosta,NA,NA,NA,NA,1,NA
1349,2010/01/24 23:39:29,2018/01/22 16:10:51,Zamira,Ramirez Arriaga,1973-09-16,NA,NA,174,2,NA
1346,2010/01/22 16:39:26,2018/01/22 18:11:10,Clara Ines,Mosquera Martinez,NA,188,U,201,2,NA
2226,2010/02/16 14:55:21,2021/02/14 02:16:28,Oscar Emilio,Sorza Salteren,NA,NA,NA,NA,1,NA
1544,2010/01/27 17:02:16,2018/01/22 18:17:05,Jose Yeffer,Castellanos Vanegas,NA,NA,NA,NA,1,NA
1342,2010/01/22 15:52:56,2018/01/23 14:21:54,Nelson Miguel,Lora Hernandez,NA,14,U,193,1,NA
1367,2010/01/25 00:02:47,2018/01/23 14:46:52,Angela Rosario,Nuñez,NA,NA,NA,NA,2,NA
1408,2010/01/25 01:12:18,2018/01/23 14:56:34,Maria Margarita,Ortiz,1975-01-26,NA,T,180,2,NA
1329,2010/01/20 19:44:36,2018/01/23 15:07:02,Aida Luz,Jimenez Romero,NA,NA,B,NA,2,NA
1336,2010/01/21 21:17:51,2018/01/23 15:13:21,Jose Miguel,Escobar Pinzon,NA,89,U,218,1,NA
2248,2010/02/16 17:06:16,2018/01/23 16:39:32,Luis Alberto,Ninco Sanchez,NA,NA,NA,NA,1,NA
1450,2010/01/26 18:54:14,2018/01/23 20:45:19,Hernando,Basto Gomez,NA,NA,NA,NA,1,NA
1350,2010/01/24 23:41:33,2018/01/31 14:50:03,Climaco,Maturana Pino,NA,NA,NA,NA,1,NA
1347,2010/01/22 16:51:42,2018/01/31 20:31:09,Maria Norelia,Restrepo,NA,12,P,NA,2,NA
1535,2010/01/27 16:50:43,2018/02/09 17:41:02,Jose Joaquin,Landazabal Suaza,NA,NA,NA,NA,1,NA
1353,2010/01/24 23:45:41,2018/02/09 17:43:59,Jose Luis,Pereira Agamez,NA,NA,NA,NA,1,NA
1451,2010/01/26 18:55:45,2014/07/18 10:03:16,Maria Gladys,Buitrago De Amaya,NA,NA,NA,NA,2,NA
1354,2010/01/24 23:47:27,2014/07/18 10:03:18,Luz Marina,Cardozo Salazar,1954-01-05,4,U,196,2,NA
1360,2010/01/24 23:54:23,2014/07/18 10:03:28,William Danilo,Garay,NA,NA,NA,NA,1,NA
1422,2010/01/25 15:48:02,2014/07/18 10:03:32,Santos,Guerra,NA,NA,NA,NA,1,NA
1392,2010/01/25 00:35:00,2013/11/15 14:14:53,Juan David,Pacheco Saenz,1981-12-21,NA,T,NA,1,NA
1383,2010/01/25 00:23:43,2013/11/15 14:14:54,Yolima,Ortega Ballen,NA,NA,NA,NA,2,NA
1380,2010/01/25 00:20:11,2013/11/15 14:15:08,Maria Del Carmen,Rivera Arenas,NA,NA,NA,NA,2,NA
1363,2010/01/24 23:57:00,2013/11/15 14:15:30,Jhon Paul,Torres Charry,NA,NA,NA,NA,1,NA
1458,2010/01/26 19:18:13,2013/11/15 14:15:15,Julio Antonio,Varela Escudero,NA,NA,NA,NA,1,NA
2663,2010/06/11 21:38:07,2010/06/11 21:39:56,Manuela,Pinilla,NA,NA,NA,NA,NA,NA
3424,2011/02/14 14:08:04,2011/02/14 14:08:04,Luis Alberto,Cuases Inguilan,NA,NA,NA,NA,NA,NA
3029,2010/09/27 16:33:25,2010/09/27 16:42:19,Partido,Apertura Liberal,NA,NA,NA,NA,NA,NA
4301,2011/08/11 17:36:12,2011/08/11 17:41:00,Laisbudy,Brun,NA,NA,NA,NA,NA,NA
4333,2011/08/14 07:56:03,2011/10/22 17:44:15,Jonathan,Piñeros P,1983-12-03,NA,NA,NA,NA,NA
6549,2013/05/02 16:33:09,2013/05/02 16:36:39,Carlos,Cortes,NA,86,NA,NA,NA,NA
3030,2010/09/27 18:16:02,2010/09/27 18:19:29,Hector Ivan,Valencia Muñoz,NA,NA,NA,NA,NA,NA
2664,2010/06/11 21:54:02,2010/06/11 23:11:08,Francisco,Cadavid Bueno,NA,NA,NA,NA,NA,NA
6761,2013/06/23 04:41:49,2013/06/23 04:51:37,Berenice,Vargas  Fernández,NA,86,NA,NA,NA,NA
1452,2010/01/26 18:57:31,2013/11/15 14:14:31,Luis Jacinto,Meza Contreras,NA,NA,NA,NA,1,NA
1567,2010/01/27 20:36:12,2013/11/15 14:14:44,Henry,Luna Orejarena,NA,NA,NA,NA,1,NA
1576,2010/01/27 20:50:18,2013/11/15 14:14:53,Ociel,Ortiz Zuluaga,NA,NA,NA,NA,1,NA
1577,2010/01/27 20:51:18,2013/11/15 14:14:53,Saray Iranis,Ureche Lavalle,1983-12-23,NA,U,182,2,NA
1995,2010/02/08 19:28:17,2013/11/15 14:14:56,James,Rubio Soto,NA,NA,NA,NA,1,NA
1583,2010/01/27 21:49:08,2014/07/18 10:03:20,Tony,Cediel Herrera,NA,2,NA,NA,1,NA
1459,2010/01/26 19:18:59,2018/01/22 18:23:18,Juan De Dios,Jaramillo Lopez,NA,NA,NA,NA,1,NA
1470,2010/01/26 19:32:02,2018/01/23 14:24:52,Javier,Hernandez Bonnet,NA,NA,NA,NA,1,NA
1575,2010/01/27 20:47:28,2018/01/23 14:47:32,Rosa Elvira,Velandia Gomez,NA,NA,NA,NA,2,NA
1437,2010/01/26 16:47:48,2018/01/23 15:04:00,Oscar Hernan,Urrea Aristizabal,NA,NA,U,NA,1,NA
1572,2010/01/27 20:40:59,2018/01/23 15:08:33,Alba Luz,Pinto Jimenez,NA,NA,NA,NA,2,NA
1483,2010/01/26 19:54:12,2018/01/23 15:41:52,Hector,Peñuela Delgado,NA,NA,NA,NA,1,NA
1362,2010/01/24 23:56:09,2018/01/23 16:39:43,Jorge Edison,Patiño Sanchez,NA,NA,NA,NA,1,NA
1564,2010/01/27 19:11:34,2018/01/23 16:41:02,Luzvy Celena,Calderon Calderon,NA,NA,NA,NA,2,NA
1340,2010/01/22 14:26:12,2018/01/23 18:50:42,Maria Bertina,Gomez Diaz,NA,116,B,NA,2,NA
2011,2010/02/08 22:06:52,2018/01/23 20:43:25,Hector,Pineda Salazar,NA,NA,NA,NA,1,NA
1565,2010/01/27 20:32:12,2018/02/09 17:33:13,Lilibeth Maria,Salgado,NA,NA,NA,NA,2,NA
1568,2010/01/27 20:36:52,2018/01/24 14:51:50,Sandra,Bonfante Rodriguez,NA,NA,NA,NA,2,NA
1389,2010/01/25 00:30:12,2018/01/24 15:11:30,Diana Carolina,Melon Cipagauta,NA,NA,U,174,2,NA
1474,2010/01/26 19:38:11,2018/01/26 15:55:46,Pedro,Torres Mendez,NA,NA,NA,NA,1,NA
1491,2010/01/26 20:56:14,2018/01/26 16:23:37,Jairo Enrique,Alarcon Buitrago,1961-02-20,NA,B,NA,1,NA
1570,2010/01/27 20:38:28,2018/01/26 17:00:18,Maria Eugenia,Gutierrez Araujo,NA,NA,NA,NA,2,NA
1364,2010/01/24 23:57:54,2018/01/26 17:51:06,Jaime,Gonzalez Moyano,NA,NA,NA,NA,1,NA
1358,2010/01/24 23:52:37,2018/02/09 16:00:59,Maria Belen,Contreras,NA,NA,NA,NA,2,NA
1395,2010/01/25 00:37:47,2018/02/09 16:29:04,Luz Mary,Rodriguez Vasquez,NA,NA,NA,NA,2,NA
1921,2010/02/05 18:58:36,2018/02/09 18:22:26,Cesar Augusto,Borrero,NA,NA,NA,NA,1,NA
1676,2010/01/28 16:13:02,2014/07/18 10:03:25,William,Escarria,NA,NA,NA,NA,NA,NA
8983,2014/02/07 05:00:00,2014/07/18 10:03:26,Juan Vicente,Espinosa Reyes,NA,NA,NA,NA,1,NA
1644,2010/01/28 15:12:05,2018/09/10 16:22:50,Zacarias,Mosquera Lara,NA,NA,NA,NA,1,NA
8984,2014/02/07 05:00:00,2014/07/18 10:03:37,Elizabeth,Kury Moreno,NA,NA,NA,NA,NA,NA
10394,2014/11/10 19:57:57,2014/11/10 19:58:37,Laura,C,NA,NA,NA,NA,NA,NA
