id|persona_id|cargo|fecha|fecha_final|activo|usercreated|usermodified|created_at|updated_at
767|722|Estatal Central Hidroeléctrica de Huila CHB Jefe planeación, operación y mantenimiento electromecánico|01/01/81|01/01/87|TRUE|NA|NA|2010-09-14 19:47:52|2010-09-14 19:47:52
768|722|Estatal Electrohuila Ingeniero Unidad proyecto central hidroeléctrica Betania|01/01/79|01/01/81|TRUE|NA|NA|2010-09-14 19:47:52|2010-09-14 19:47:52
769|722|Estatal Ingeniero diseño trolebus. Mantenimiento Red Empresa Distrital de Transporte Urbano de Bogotá EDTU|01/01/74|01/01/79|TRUE|NA|NA|2010-09-14 19:47:52|2010-09-14 19:47:52
770|707|Estatal Asesora Jurídica Industria Licorera de Nariño|01/01/90|31/12/91|TRUE|NA|NA|2010-09-14 20:02:03|2010-09-14 20:02:03
771|707|Estatal Directora Jurídica Administrativa proyecto de ampliación Industria Licorera de Nariño|01/01/90|31/12/91|TRUE|NA|NA|2010-09-14 20:02:03|2010-09-14 20:02:03
878|1785|Estatal Jefe de Archivo Antioquia|01/11/84|24/10/86|TRUE|NA|NA|2011-05-04 16:12:41|2011-05-04 16:12:41
773|516|Estatal Alcalde Alcaldía de Frontino, Antioquia|01/01/80|31/12/86|TRUE|NA|NA|2010-09-14 20:31:57|2010-09-14 20:32:37
774|485|Estatal Gerente Metrosalud|01/01/97|31/12/99|TRUE|NA|NA|2010-09-14 20:40:45|2010-09-14 20:40:45
775|485|Estatal Secretario de Salud Municipio de Medellín|01/01/96|01/01/97|TRUE|NA|NA|2010-09-14 20:40:45|2010-09-14 20:40:45
776|485|Estatal Gerente Hospital General de Medellín|01/01/92|31/12/96|TRUE|NA|NA|2010-09-14 20:40:45|2010-09-14 20:40:45
777|454|Estatal Gerente Acueducto y Alcantarillado Emcali|01/01/83|31/12/84|TRUE|NA|NA|2010-09-14 20:51:11|2010-09-14 20:51:11
778|454|Estatal Jefe Departamento de Alcantarillado Emcali|01/01/81|01/01/83|TRUE|NA|NA|2010-09-14 20:51:11|2010-09-14 20:51:11
779|454|Estatal Jefe Sección Alcantarillado Emcali|01/01/79|01/01/81|TRUE|NA|NA|2010-09-14 20:51:11|2010-09-14 20:51:11
780|2842|Estatal Secretario de gobierno Municipio de Cúcuta|01/01/80|31/12/81|TRUE|NA|NA|2010-09-14 20:56:58|2010-09-14 20:56:58
781|2842|Estatal Asesor Instituto de Crédito Territorial|01/01/78|31/12/78|TRUE|NA|NA|2010-09-14 20:56:58|2010-09-14 20:56:58
782|452|Estatal Contralor Contraloría de Bogotá|01/01/98|31/12/00|TRUE|NA|NA|2010-09-14 21:01:27|2010-09-14 21:01:27
783|452|Estatal Gerente Administrativo ISS Bogotá Cundinamarca|01/01/94|31/12/96|TRUE|NA|NA|2010-09-14 21:01:27|2010-09-14 21:01:27
784|452|Estatal Gerente Regional Caprecom|01/01/92|01/01/94|TRUE|NA|NA|2010-09-14 21:01:27|2010-09-14 21:01:27
785|452|Estatal Jefe de Unidad Jurisdicción Coactiva Contraloría de Bogotá|01/01/92|31/12/92|TRUE|NA|NA|2010-09-14 21:01:27|2010-09-14 21:01:27
786|452|Estatal Profesional especializado XII C Contraloría de Bogotá|01/01/91|31/12/91|TRUE|NA|NA|2010-09-14 21:01:27|2010-09-14 21:01:27
787|452|Estatal Jefe Unidad División de Juicios Fiscales Contraloría de Bogotá|01/01/91|31/12/91|TRUE|NA|NA|2010-09-14 21:01:27|2010-09-14 21:01:27
788|1030|Estatal Gerente Invisan|01/01/94|31/12/94|TRUE|NA|NA|2010-09-14 21:06:09|2010-09-14 21:06:09
789|1030|Estatal Secretario de Educación Departamento del Magdalena|01/01/93|01/01/94|TRUE|NA|NA|2010-09-14 21:06:09|2010-09-14 21:06:09
790|1030|Otros Servicios Secretario general Gran Abastos|01/01/92|01/01/93|TRUE|NA|NA|2010-09-14 21:06:09|2010-09-14 21:06:09
791|366|Estatal Secretario de Hacienda Gobernación del Meta|01/01/82|01/01/83|TRUE|NA|NA|2010-09-14 21:32:34|2010-09-14 21:32:34
792|366|Estatal Ingeniero Ministerio de Obras Públicas|01/01/78|01/01/82|TRUE|NA|NA|2010-09-14 21:32:34|2010-09-14 21:32:34
793|366|Estatal Ingeniero Jefe de Distrito Gobernación del Meta|01/01/77|01/01/78|TRUE|NA|NA|2010-09-14 21:32:34|2010-09-14 21:32:34
794|366|Otros Servicios Administrador Cesar Echeverry y Cia.|01/01/95|01/01/97|TRUE|NA|NA|2010-09-14 21:33:27|2010-09-14 21:33:27
795|431|Ingenieria y Servicios de Construccion Gerente general Computadores Compatibles Ltda.|01/01/87|31/12/98|TRUE|NA|NA|2010-09-14 21:47:03|2010-09-14 21:47:03
796|498|Estatal Jefe de Sección Contraloría Municipal de Bucaramanga|01/01/91|31/12/91|TRUE|NA|NA|2010-09-14 21:51:33|2010-09-14 21:51:33
797|498|Estatal Auxiliar Contraloría Departamental de Santander|01/01/80|31/12/82|TRUE|NA|NA|2010-09-14 21:51:33|2010-09-14 21:51:33
798|498|Estatal Auxiliar Servicio de Salud de Santander|31/12/82|01/01/86|TRUE|NA|NA|2010-09-14 21:51:33|2010-09-14 21:51:33
799|576|Otros Servicios Docente de juzgamiento Coldeportes Antioquia|01/01/86|31/12/94|TRUE|NA|NA|2010-09-14 21:58:13|2010-09-14 21:58:13
800|576|Otros Servicios Gerente Deportivas JMG|01/01/91|01/01/00|TRUE|NA|NA|2010-09-14 21:58:13|2010-09-14 21:58:13
801|576|Otros Servicios Juez profesional e internacional Dimayor y FIFA|01/01/80|31/12/96|TRUE|NA|NA|2010-09-14 21:58:13|2010-09-14 21:58:13
802|646|Otros Servicios Coordinador de prestaciones sociales Entidades varias|01/01/79|01/01/82|TRUE|NA|NA|2010-09-15 16:49:25|2010-09-15 16:49:25
803|646|Estatal Auditor Empresas Públicas de Medellín|01/01/78|01/01/79|TRUE|NA|NA|2010-09-15 16:49:25|2010-09-15 16:49:25
804|646|Estatal Contraloría Revisor de documentos|01/01/72|01/01/78|TRUE|NA|NA|2010-09-15 16:49:25|2010-09-15 16:49:25
805|181|Estatal Inspector Dirección de Tránsito de Santander|01/01/85|31/12/86|TRUE|NA|NA|2010-09-15 18:35:50|2010-09-15 18:35:50
611|1750|Otros Servicios Asesor LUISE ACCESORIOS Y BOMBAS|14/01/93|16/12/13|TRUE|NA|NA|2010-02-17 15:36:06|2013-12-16 19:36:10
806|181|Estatal Jefe de Ejecuciones Fiscales Dirección de Tránsito de Santander|01/01/84|01/01/85|TRUE|NA|NA|2010-09-15 18:35:50|2010-09-15 18:35:50
807|809|Otros Servicios Nacional de Seguros Gerente Nacional de Ventas|01/01/80|31/12/84|TRUE|NA|NA|2010-09-15 19:20:53|2010-09-15 19:20:53
808|809|Otros Servicios Seguros Universal Gerente Regional|01/01/85|31/12/90|TRUE|NA|NA|2010-09-15 19:20:54|2010-09-15 19:20:54
809|809|Otros Servicios IDEA Gerente|01/01/92|31/12/93|TRUE|NA|NA|2010-09-15 19:20:54|2010-09-15 19:20:54
810|809|Estatal Secretario de Hacienda Secretaría de Hacienda Departamental|31/12/93|31/12/94|TRUE|NA|NA|2010-09-15 19:20:54|2010-09-15 19:20:54
811|809|Otros Servicios IDEA Gerente|01/01/95|31/12/97|TRUE|NA|NA|2010-09-15 19:20:54|2010-09-15 19:20:54
812|811|Estatal Asesor de Despacho Gobernación de Cundinamarca|01/01/90|31/12/91|TRUE|NA|NA|2010-09-15 19:24:47|2010-09-15 19:24:47
813|811|Estatal Personero Municipio de Zipaquirá|01/01/81|31/12/81|TRUE|NA|NA|2010-09-15 19:24:47|2010-09-15 19:24:47
814|811|Estatal Asesor proyectos cooperación internacional Defensoría del Pueblo|01/01/96|01/01/96|TRUE|NA|NA|2010-09-15 19:24:47|2010-09-15 19:24:47
815|905|Estatal Subgerente Caja de Previsión Social de Bogotá|01/01/90|31/12/92|TRUE|NA|NA|2010-09-15 19:38:02|2010-09-15 19:38:02
816|905|Estatal Subdirector Acción Comunal|01/01/80|31/12/81|TRUE|NA|NA|2010-09-15 19:38:02|2010-09-15 19:38:02
817|92|Estatal Gerente Programa Plan Sur Presidencia de la República|01/01/96|31/12/97|TRUE|NA|NA|2010-09-15 19:42:44|2010-09-15 19:42:44
818|92|Estatal Director Dirección Nacional de Atención y Prevención de Desastres|01/01/95|31/12/95|TRUE|NA|NA|2010-09-15 19:42:44|2010-09-15 19:42:44
819|92|Estatal Secretario de Gobierno Departamental Gobernación del Cauca|01/01/90|31/12/91|TRUE|NA|NA|2010-09-15 19:42:44|2010-09-15 19:42:44
820|92|Otros Servicios Director Programa para el Desarrollo Microempresarial del Cauca|01/01/88|01/01/90|TRUE|NA|NA|2010-09-15 19:42:44|2010-09-15 19:42:44
821|1820|Estatal Oficial mayor Rama Judicial|01/01/75|01/01/80|TRUE|NA|NA|2010-09-15 20:31:15|2010-09-15 20:31:15
822|1820|Vehiculos y otros medios de transporte Abogado Expreso Palmira|01/01/98|01/01/99|TRUE|NA|NA|2010-09-15 20:31:15|2010-09-15 20:31:15
823|93|Otros Servicios Gerente Cooperativa Hospitales de Antioquia|01/01/84|01/01/86|TRUE|NA|NA|2010-09-15 21:04:56|2010-09-15 21:04:56
824|93|Estatal Secretario General Concejo de Medellín|01/01/80|01/01/82|TRUE|NA|NA|2010-09-15 21:04:56|2010-09-15 21:04:56
825|93|Estatal Secretario general Contraloría General de Antioquia|01/01/78|01/01/80|TRUE|NA|NA|2010-09-15 21:04:56|2010-09-15 21:04:56
826|93|Estatal Auditor Ministerio de Hacienda Administración de Impuestos Medellín|01/01/72|01/01/75|TRUE|NA|NA|2010-09-15 21:04:56|2010-09-15 21:04:56
827|956|Estatal Secretario de gobierno Gobernación del Valle|01/01/89|31/12/89|TRUE|NA|NA|2010-09-15 21:08:53|2010-09-15 21:08:53
828|956|Estatal Contralor municipal Contraloría Municipal de Cali|01/06/88|31/12/88|TRUE|NA|NA|2010-09-15 21:08:53|2010-09-15 21:08:53
829|956|Estatal Secretario de Educación Gobernación del Valle|01/01/88|01/06/88|TRUE|NA|NA|2010-09-15 21:08:53|2010-09-15 21:08:53
830|921|Estatal Gerente Electrificadora de Santander|01/01/69|01/01/78|TRUE|NA|NA|2010-09-15 21:40:06|2010-09-15 21:40:06
831|896|Estatal Segundo secretario Embajada Paraguay Ministerio de Relaciones Exteriores|01/01/85|31/12/87|TRUE|NA|NA|2010-09-16 14:52:02|2010-09-16 14:52:02
832|896|Estatal Cónsul Embajada Paraguay Ministerio de Relaciones Exteriores|01/01/83|01/01/85|TRUE|NA|NA|2010-09-16 14:52:02|2010-09-16 14:52:02
833|896|Estatal Jefe escalafón y carreras docentes Ministerio de Educación|01/01/81|01/01/83|TRUE|NA|NA|2010-09-16 14:52:02|2010-09-16 14:52:02
834|834|Estatal Tesorero Municipio Rionegro, Antioquia|01/01/87|31/12/87|TRUE|NA|NA|2010-09-16 15:01:39|2010-09-16 15:01:39
835|834|Estatal Personero delegado en lo penal Municipio Rionegro, Antioquia|01/01/85|31/12/86|TRUE|NA|NA|2010-09-16 15:01:39|2010-09-16 15:01:39
836|817|Estatal Embajador Plenipotenciario ONU Ministerio de Relaciones Exteriores|01/01/88|31/12/88|TRUE|NA|NA|2010-09-16 15:05:14|2010-09-16 15:05:14
837|776|Estatal Director Colcultura|01/01/90|31/12/91|TRUE|NA|NA|2010-09-16 15:23:24|2010-09-16 15:23:24
838|776|Otros Servicios Resurgir Director Ejecutivo|01/01/86|31/12/86|TRUE|NA|NA|2010-09-16 15:23:24|2010-09-16 15:23:24
839|776|Estatal Consejero Presidencia de la República|01/01/85|31/12/85|TRUE|NA|NA|2010-09-16 15:23:24|2010-09-16 15:23:24
840|776|Estatal Subgerente cultural Banco de la República|01/01/83|01/01/85|TRUE|NA|NA|2010-09-16 15:23:24|2010-09-16 15:23:24
841|776|Estatal Secretario General Ministerio de Agricultura|01/01/82|31/12/82|TRUE|NA|NA|2010-09-16 15:23:24|2010-09-16 15:23:24
842|766|Estatal Director General ICBF|30/11/93|31/12/97|TRUE|NA|NA|2010-09-16 15:31:59|2010-09-16 15:31:59
843|766|Estatal Director Fondo de Solidaridad Presidencia de la República|01/01/93|30/11/93|TRUE|NA|NA|2010-09-16 15:31:59|2010-09-16 15:31:59
844|766|Estatal Viceministro Ministerio de Educación|01/01/91|01/01/93|TRUE|NA|NA|2010-09-16 15:31:59|2010-09-16 15:31:59
845|766|Estatal Jefe Unidad de Industria Departamento Nacional de Planeación|01/01/90|01/01/91|TRUE|NA|NA|2010-09-16 15:31:59|2010-09-16 15:31:59
879|2080|Otros Servicios Delegado Superintendencia de Puertos, Transito y Transporte|NA|NA|TRUE|NA|NA|2011-05-24 17:27:47|2011-05-24 17:27:47
880|2080|Otros Servicios Secretario General Contraloría Municipal de Riohacha|NA|NA|TRUE|NA|NA|2011-05-24 17:27:47|2011-05-24 17:27:47
881|2080|Otros Servicios Gerente Lotería de la Guajira|NA|NA|TRUE|NA|NA|2011-05-24 17:27:47|2011-05-24 17:27:47
882|2500|Educacion y Conocimiento Docente Departamento del Guainía|NA|NA|TRUE|NA|NA|2011-06-09 17:46:59|2011-06-09 17:46:59
883|2500|Estatal Secretario de Educación Departamento del Guainía|NA|NA|TRUE|NA|NA|2011-06-09 17:46:59|2011-06-09 17:46:59
884|2500|Estatal Gobernador encargado Departamento del Guainía|NA|NA|TRUE|NA|NA|2011-06-09 17:46:59|2011-06-09 17:46:59
885|2514|Otros Servicios Director Administrativo Comfamiliar del Putumayo|NA|05/03/09|TRUE|NA|NA|2011-06-21 15:35:08|2011-06-21 15:35:08
886|4993|Educacion y Conocimiento Bibliotecóloga Sindicato de Educadores de Santander, SES.|01/01/78|31/12/03|TRUE|NA|NA|2012-02-03 15:01:01|2012-02-03 15:07:28
887|1200|Otros Servicios Vicerrectoria Instituto para el Desarrollo del potencial Humano|NA|NA|TRUE|NA|NA|2012-06-21 20:37:36|2012-06-21 20:37:36
888|2761|Servicios de Salud Gerente Regional EMSSANAR EPS del Régimen Subsidiado|NA|NA|TRUE|NA|NA|2012-06-25 16:08:31|2012-06-25 16:08:31
889|2761|Servicios de Salud Gerente Regional EMSSANAR EPS del Régimen Subsidiado|NA|NA|TRUE|NA|NA|2012-06-25 16:08:31|2012-06-25 16:08:31
890|106|Estatal JEFE SECCION TECNICA FONDO ROTATORIO VALORIZACION MUNICIPAL|19/07/73|31/12/77|TRUE|NA|NA|2012-06-29 15:58:10|2012-06-29 15:58:10
891|106|Estatal SECRETARIO DE URBANISMO Y PLANEACION SECRETARIA DE URBANISMO MUNICIPAL|24/09/82|22/12/83|TRUE|NA|NA|2012-06-29 15:58:10|2012-06-29 15:58:10
893|1260|Educacion y Conocimiento Educadora|NA|NA|TRUE|NA|NA|2012-08-02 20:31:56|2012-08-02 20:31:56
894|35|Educacion y Conocimiento Profesor Universidad Pedagógica y Tecnológica de Colombia UPTC de Sogamoso (Boyacá)|NA|NA|TRUE|NA|NA|2012-09-04 17:38:00|2012-09-04 17:38:00
895|35|Minerales Sub-Secretario de Minas y Energía Departamento de Boyacá|NA|NA|TRUE|NA|NA|2012-09-04 17:38:00|2012-09-04 17:38:00
896|2502|Telecomunicaciones Coordinador Regional de Asuntos de Television por Suscripcion TELMEX|03/07/07|31/12/09|TRUE|NA|NA|2013-10-21 22:15:25|2013-10-21 22:15:25
897|2502|Telecomunicaciones Secretario General Superview S.A.|03/10/05|30/04/07|TRUE|NA|NA|2013-10-21 22:15:26|2013-10-21 22:15:26
898|7332|Asesor para la reforma constitucional 1991, Gobierno Nacional|15/07/90|30/06/91|TRUE|NA|NA|2013-12-16 16:47:51|2013-12-16 16:47:51
899|7332|Magistrado Auxiliar, Corte Constitucional|12/12/91|31/01/96|TRUE|NA|NA|2013-12-16 16:47:51|2013-12-16 16:47:51
900|7332|Profesor de Derecho, Universidad de los Andes|01/08/88|30/11/95|TRUE|NA|NA|2013-12-16 16:47:51|2013-12-16 16:47:51
901|7332|Magistrado Auxiliar de la Corte Constitucional|01/03/01|13/01/04|TRUE|NA|NA|2013-12-16 16:47:51|2013-12-16 16:47:51
902|7332|Profesor de Derecho, Universidad Nacional de Colombia|15/02/05|18/10/07|TRUE|NA|NA|2013-12-16 16:47:51|2013-12-16 16:47:51
903|7332|Profesor de Derecho, Universidad Externado de Colombia|15/02/05|30/01/06|TRUE|NA|NA|2013-12-16 16:47:51|2013-12-16 16:47:51
904|7332|Profesor de Filosofía, Universidad de los Andes|17/01/05|16/12/13|TRUE|NA|NA|2013-12-16 16:47:51|2013-12-16 16:47:51
905|7323|Director Socio SI Consulting|01/07/09|16/12/13|TRUE|NA|NA|2013-12-16 17:22:45|2013-12-16 17:22:45
906|7323|Gerente Responsabilidad Social ANDI|15/01/06|15/12/08|TRUE|NA|NA|2013-12-16 17:22:45|2013-12-16 17:22:45
907|7323|Gerente ANDI Bogota - Cundinamarca|15/01/02|15/12/06|TRUE|NA|NA|2013-12-16 17:22:45|2013-12-16 17:22:45
908|7570|Director de los Municipios Asociados del Valle del Aburrá|02/04/04|26/10/06|TRUE|NA|NA|2013-12-20 16:03:41|2013-12-20 16:03:41
909|7570|Abogado Asesor de la Contraloría General de Antioquia|03/05/99|12/06/00|TRUE|NA|NA|2013-12-20 16:03:41|2013-12-20 16:03:41
910|7320|Fundador Fundación Yo Amo Respeto y Cuido|01/02/13|NA|TRUE|NA|NA|2014-01-08 00:32:50|2014-01-08 00:32:50
911|7320|vicepresidente de mercadeo Organización Santa María|16/02/08|31/01/13|TRUE|NA|NA|2014-01-08 00:32:50|2014-01-08 00:32:50
912|7320|vicepresidente de mercadeo Grupo 55|01/01/06|15/02/08|TRUE|NA|NA|2014-01-08 00:32:50|2014-01-08 00:32:50
913|7320|Fellowship MacDonald Hotels|01/01/04|31/12/05|TRUE|NA|NA|2014-01-08 00:32:50|2014-01-08 00:32:50
914|7696|Ingenieria y Servicios de Construccion Consultora en Relaciones Interinstitucionales y Seguridad Fundación Bacata|01/11/11|14/01/14|TRUE|NA|NA|2014-01-08 00:32:50|2014-01-14 20:46:03
915|7785|Universidad de San Buenaventura|15/07/11|15/12/13|TRUE|NA|NA|2014-01-16 03:14:39|2014-01-16 03:14:39
916|7785|Universidad Javeriana|13/01/99|15/12/12|TRUE|NA|NA|2014-01-16 03:14:39|2014-01-16 03:14:39
917|7470|Director del Departamento Administrativo del Medio ambiente -DAMA-, Gobernación del Antioquia|NA|NA|TRUE|NA|NA|2014-01-16 23:35:00|2014-01-16 23:35:00
918|7470|Presidente del Consejo Directivo de CORANTIOQUIA y CORNARE.|NA|NA|TRUE|NA|NA|2014-01-16 23:35:00|2014-01-16 23:35:00
919|7470|Docente Universitario.|NA|NA|TRUE|NA|NA|2014-01-16 23:35:00|2014-01-16 23:35:00
920|7679|Integrante del Colectivo de Abogados José Alvear Restrepo Uribe|30/11/90|30/11/13|TRUE|NA|NA|2014-01-17 16:51:59|2014-01-17 16:51:59
486|209|Otros Servicios Secretario de Minas de Antioquia Caprecom|01/02/93|31/12/94|TRUE|NA|NA|2010-01-25 20:34:45|2014-01-17 20:06:56
487|209|Estatal Director Regional CAPRECOM Alcaldía de Medellín|01/03/92|31/10/92|TRUE|NA|NA|2010-01-25 20:34:45|2014-01-17 20:06:56
488|209|Estatal Secretario de Gobierno de Medellín Gobernación de Antioquia|01/06/88|31/05/90|TRUE|NA|NA|2010-01-25 20:34:45|2014-01-17 20:06:56
921|7722|Fundadora y  Directora Ejecutiva de Alisos Alianzas para la Sostenibilidad|01/02/10|31/12/13|TRUE|NA|NA|2014-01-17 19:28:23|2014-01-17 20:33:39
922|7722|Representante, Fundación AVINA en Colombia|01/10/05|28/02/10|TRUE|NA|NA|2014-01-17 20:33:39|2014-01-17 20:33:39
923|7722|Directora, Dirección de Responsabilidad Social de la Casa Editorial El Tiempo|01/10/97|31/10/05|TRUE|NA|NA|2014-01-17 20:33:39|2014-01-17 20:33:39
924|7722|Coordinadora, Proyecto Cartagena Convida. Conservation International|01/01/95|31/12/97|TRUE|NA|NA|2014-01-17 20:33:39|2014-01-17 20:33:39
925|7723|gerente de empresa de confeccion|NA|NA|TRUE|NA|NA|2014-01-17 22:19:50|2014-01-17 22:19:50
926|7723|asesor agricola|NA|NA|TRUE|NA|NA|2014-01-17 22:19:50|2014-01-17 22:19:50
927|7750|Director de Cooperacion Internacional enla Defensoria del Pueblo|NA|NA|TRUE|NA|NA|2014-01-17 22:45:09|2014-01-17 22:45:09
928|7750|Defensor del Pueblo de Nariño|NA|NA|TRUE|NA|NA|2014-01-17 22:45:09|2014-01-17 22:45:09
929|7750|Profesor Universitario|NA|NA|TRUE|NA|NA|2014-01-17 22:45:09|2014-01-17 22:45:09
930|7685|Otros Servicios Inclusor Social Asociación de Integración Comunitaria –ASOINCO-|01/06/12|31/10/12|TRUE|NA|NA|2014-01-18 14:22:53|2014-01-18 14:22:53
931|7685|Otros Servicios Co-Investigagor Asociación para el Desarrollo y la Participación –ASODA-.|15/01/11|15/05/11|TRUE|NA|NA|2014-01-18 14:35:43|2014-01-18 14:35:43
932|7685|Estatal Profesional Social Dirección Territorial Amazonia –DTAM-, Unidad Administrativa Especial del Sistema de Parques Nacionales Naturales de Colombia –UAESPNN-|14/01/10|13/12/10|TRUE|NA|NA|2014-01-18 14:37:42|2014-01-18 14:37:42
933|7685|Estatal Asesor investigador Centro Alternativo de Investigación y Protección de los Derechos Fundamentales en Colombia –CINPRODEC-|19/04/09|18/07/09|TRUE|NA|NA|2014-01-18 14:40:32|2014-01-18 14:40:32
934|7685|Estatal Coordinador Local Participación y Redes Sociales Secretaria Distrital de Integración Social SDIS|20/05/08|26/02/09|TRUE|NA|NA|2014-01-18 14:42:19|2014-01-18 14:42:19
935|7685|Estatal Tejedor Formador Secretaria Distrital de Integración Social SDIS|06/12/06|20/04/08|TRUE|NA|NA|2014-01-18 14:44:31|2014-01-18 14:44:31
936|7685|Otros Servicios Asesor investigador Corporación de Servicios Profesionales Comunitarios –SEMBRAR|01/08/04|20/12/05|TRUE|NA|NA|2014-01-18 14:46:32|2014-01-18 14:46:32
937|7685|Estatal Operador en Calle Proyecto Misión Bogotá Alcaldía Mayor de Bogotá.|12/12/02|20/07/04|TRUE|NA|NA|2014-01-18 14:48:57|2014-01-18 14:48:57
938|7685|Otros Servicios Escritor publico Centro de Investigación y Educación Popular –CINEP-|01/04/03|30/03/04|TRUE|NA|NA|2014-01-18 14:52:02|2014-01-18 14:52:02
939|2305|ALCALDESA LOCAL DE CHAPINERO|11/01/05|10/12/08|TRUE|NA|NA|2014-01-19 07:03:07|2014-01-19 07:03:07
940|206|personero distrital de cartagena|01/01/98|01/01/01|TRUE|NA|NA|2014-01-21 20:20:10|2014-01-21 20:20:10
941|206|secretario superintendencia de subsidio familiar|01/01/01|01/05/02|TRUE|NA|NA|2014-01-21 20:20:10|2014-01-21 20:20:10
942|7774|Asesora en el Congreso de la República|12/04/98|10/04/00|TRUE|NA|NA|2014-01-22 00:28:14|2014-01-22 00:28:14
943|7774|Asesora del Director de la CAR|05/05/01|03/03/02|TRUE|NA|NA|2014-01-22 00:28:14|2014-01-22 00:28:14
944|7774|Secretaria de Agricultura|01/01/04|20/04/13|TRUE|NA|NA|2014-01-22 00:28:14|2014-01-22 00:28:14
945|7774|Asesora del despacho del Gobernador de Cundinamarca|02/02/08|21/01/12|TRUE|NA|NA|2014-01-22 00:28:14|2014-01-22 00:28:14
946|8135|Decano Facultad Nacional de Salud Pública Universidad de Antioquia|05/10/09|04/10/12|TRUE|NA|NA|2014-01-22 03:45:00|2014-01-22 03:45:00
947|8135|Profesor Universidad de Antioquia|16/10/95|04/10/12|TRUE|NA|NA|2014-01-22 03:45:00|2014-01-22 03:45:00
948|8135|Director Ejecutivo Agencia de Cooperación Internacional de Medellín|06/05/03|05/02/04|TRUE|NA|NA|2014-01-22 03:45:00|2014-01-22 03:45:00
949|7539|Comunicador Secretaría de Minas Gobernación de Antioquia|09/04/12|20/09/12|TRUE|NA|NA|2014-01-22 17:42:34|2014-01-22 17:42:34
950|7539|Comunicador Liga Antioqueña de Fútbol|02/07/08|23/12/08|TRUE|NA|NA|2014-01-22 17:42:34|2014-01-22 17:42:34
951|7539|Oficial Mayor Juzgado 1ero Civil Municipal de Envigado - Rama Judicial|10/07/00|10/05/04|TRUE|NA|NA|2014-01-22 17:42:34|2014-01-22 17:42:34
952|7548|Postdoctoral research fellow - West Virginia University|01/07/08|30/06/13|TRUE|NA|NA|2014-01-22 18:01:38|2014-01-22 18:06:36
953|7548|Visiting Professor - West Virginia University|01/05/08|30/06/08|TRUE|NA|NA|2014-01-22 18:06:36|2014-01-22 18:06:36
954|7548|Profesor - Universidad Pontificia Bolivariana|01/07/07|30/06/08|TRUE|NA|NA|2014-01-22 18:06:36|2014-01-22 18:06:36
955|7548|Research and teaching assistant - West Virginia University|01/08/04|30/06/07|TRUE|NA|NA|2014-01-22 18:06:36|2014-01-22 18:06:36
956|7548|Profesor - Universidad Pontificia Bolivariana|01/10/03|30/06/04|TRUE|NA|NA|2014-01-22 18:06:36|2014-01-22 18:06:36
957|7769|Rector Institución Educativa Seminario Menor San José|07/01/10|31/12/11|TRUE|NA|NA|2014-01-23 04:10:25|2014-01-23 04:10:25
958|7769|Alto Consejero para la Educación Superior de Norte de Santander|02/01/12|15/01/13|TRUE|NA|NA|2014-01-23 04:10:25|2014-01-23 04:10:25
962|8034|Director Administrativo ICETEX|10/04/95|10/10/96|TRUE|NA|NA|2014-01-23 16:40:26|2014-01-23 16:40:26
963|8034|Director CORCUMVI|23/10/07|12/02/09|TRUE|NA|NA|2014-01-23 16:40:26|2014-01-23 16:40:26
964|2017|Estatal Subsecretario de Educación Alcaldía de Medellín|01/01/04|09/12/05|TRUE|NA|NA|2014-01-24 04:30:54|2014-01-24 04:30:54
965|2017|Estatal Secretario de Cultura Ciudadana Alcaldía de Medellín|15/08/07|31/12/07|TRUE|NA|NA|2014-01-24 04:32:22|2014-01-24 04:32:22
966|2017|Educacion y Conocimiento Coordinador de Educación Fundación Proantioquia|15/02/96|15/12/03|TRUE|NA|NA|2014-01-24 04:34:09|2014-01-24 04:34:09
967|2017|Estatal Gerente  Plan Nacional Decenal de Educación Ministerio de Educación Nacional|01/09/06|30/06/07|TRUE|NA|NA|2014-01-24 04:36:41|2014-01-24 04:36:41
968|8182|Bibliotecario|11/01/06|11/12/13|TRUE|NA|NA|2014-01-24 12:49:46|2014-01-24 12:49:46
969|281|Codirector Banco de la Republica|01/01/03|01/01/09|TRUE|NA|NA|2014-01-24 16:17:01|2014-01-24 16:17:01
970|281|Director General de Crédito Publico|01/01/99|01/01/03|TRUE|NA|NA|2014-01-24 16:17:01|2014-01-24 16:17:01
971|281|Viceministro de Hacienda|01/01/98|01/01/99|TRUE|NA|NA|2014-01-24 16:17:01|2014-01-24 16:17:01
972|7915|Profesional de productividad y proyectos|05/04/13|NA|TRUE|NA|NA|2014-01-24 16:44:16|2014-01-24 16:44:16
973|7915|Gerente|04/03/12|29/03/13|TRUE|NA|NA|2014-01-24 16:44:16|2014-01-24 16:44:16
974|7915|Asesor oficina sistemas de información y garantía de la calidad|04/07/11|29/02/12|TRUE|NA|NA|2014-01-24 16:44:16|2014-01-24 16:44:16
975|7915|Sales Control Auditor|03/03/08|29/07/11|TRUE|NA|NA|2014-01-24 16:44:16|2014-01-24 16:44:16
976|8366|Gerente Unidad de Negocios|21/01/08|11/01/13|TRUE|NA|NA|2014-01-24 17:15:35|2014-01-24 17:15:35
977|8366|Gerente Mercado|24/07/06|01/11/08|TRUE|NA|NA|2014-01-24 17:15:35|2014-01-24 17:15:35
